QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,06/01/2020 00:00,13/01/2020 00:00,20/01/2020 00:00,27/01/2020 00:00,03/02/2020 00:00,10/02/2020 00:00,17/02/2020 00:00,24/02/2020 00:00,03/03/2020 00:00,10/03/2020 00:00,17/03/2020 00:00,24/03/2020 00:00,31/03/2020 00:00,07/04/2020 00:00,14/04/2020 00:00,21/04/2020 00:00,28/04/2020 00:00,05/05/2020 00:00,12/05/2020 00:00,19/05/2020 00:00,26/05/2020 00:00,02/06/2020 00:00,09/06/2020 00:00,16/06/2020 00:00,23/06/2020 00:00,30/06/2020 00:00,07/07/2020 00:00,14/07/2020 00:00,21/07/2020 00:00,28/07/2020 00:00,04/08/2020 00:00,11/08/2020 00:00,18/08/2020 00:00,25/08/2020 00:00,01/09/2020 00:00,08/09/2020 00:00,15/09/2020 00:00,22/09/2020 00:00,29/09/2020 00:00,06/10/2020 00:00,13/10/2020 00:00,20/10/2020 00:00,27/10/2020 00:00,03/11/2020 00:00,10/11/2020 00:00,17/11/2020 00:00,24/11/2020 00:00,01/12/2020 00:00,08/12/2020 00:00,15/12/2020 00:00,22/12/2020 00:00,29/12/2020 00:00,05/01/2021 00:00,12/01/2021 00:00,19/01/2021 00:00,26/01/2021 00:00,02/02/2021 00:00,09/02/2021 00:00,16/02/2021 00:00,23/02/2021 00:00,02/03/2021 00:00,09/03/2021 00:00,16/03/2021 00:00,23/03/2021 00:00,30/03/2021 00:00,06/04/2021 00:00,13/04/2021 00:00,20/04/2021 00:00,27/04/2021 00:00,04/05/2021 00:00,11/05/2021 00:00,18/05/2021 00:00,25/05/2021 00:00,01/06/2021 00:00,08/06/2021 00:00,15/06/2021 00:00,22/06/2021 00:00,29/06/2021 00:00,06/07/2021 00:00,13/07/2021 00:00,20/07/2021 00:00,27/07/2021 00:00,03/08/2021 00:00,10/08/2021 00:00,17/08/2021 00:00,24/08/2021 00:00,31/08/2021 00:00,07/09/2021 00:00,14/09/2021 00:00,21/09/2021 00:00,28/09/2021 00:00,05/10/2021 00:00,12/10/2021 00:00,19/10/2021 00:00,26/10/2021 00:00,02/11/2021 00:00,09/11/2021 00:00,16/11/2021 00:00,23/11/2021 00:00,30/11/2021 00:00,07/12/2021 00:00,14/12/2021 00:00,21/12/2021 00:00,28/12/2021 00:00,04/01/2022 00:00,11/01/2022 00:00,18/01/2022 00:00,25/01/2022 00:00,01/02/2022 00:00,08/02/2022 00:00,15/02/2022 00:00,22/02/2022 00:00,01/03/2022 00:00,08/03/2022 00:00,15/03/2022 00:00,22/03/2022 00:00,29/03/2022 00:00,05/04/2022 00:00,12/04/2022 00:00,19/04/2022 00:00,26/04/2022 00:00,03/05/2022 00:00,10/05/2022 00:00,17/05/2022 00:00,24/05/2022 00:00,31/05/2022 00:00,07/06/2022 00:00,14/06/2022 00:00,21/06/2022 00:00,28/06/2022 00:00,05/07/2022 00:00,12/07/2022 00:00,19/07/2022 00:00,26/07/2022 00:00,02/08/2022 00:00,09/08/2022 00:00,16/08/2022 00:00,23/08/2022 00:00,30/08/2022 00:00,06/09/2022 00:00,13/09/2022 00:00,20/09/2022 00:00,27/09/2022 00:00,04/10/2022 00:00,11/10/2022 00:00,18/10/2022 00:00,25/10/2022 00:00,01/11/2022 00:00,08/11/2022 00:00,15/11/2022 00:00,22/11/2022 00:00,29/11/2022 00:00,06/12/2022 00:00,13/12/2022 00:00,20/12/2022 00:00,27/12/2022 00:00
,36,13,3613XXRP,14195.05,14494.04,14795.99,13540.95,15053.72,12970.44,13199.28,12388.66,13167.41,13357.91,14388.05,13633.77,14227.07,12926.46,13489.87,14280.12,13706.85,13035.46,14047.39,13835.51,13946.11,13046.66,13414.45,14234.13,14655.78,12639.76,13783.8,14405.93,13558.96,13339.42,14419.27,12966.31,14284.29,13352.98,14040.57,13412.39,14082.73,13592.63,13032.11,12648.8,14054.05,13853.93,13258.7,11556.07,11964.85,12375.01,12325.54,12637.4,12110.97,13193.39,13167.92,12267.94,13074.66,12219.31,13844.55,12642.88,13417.91,13205.72,13804.1,12782.95,13600.62,13815.81,13837.32,12228.67,11942.57,12289.11,12463.37,12129.63,11147.83,11691.44,10744.47,12497.53,11793.69,10910.26,11049.95,11700.37,11542.76,11703.31,12188.71,11145.07,11062.42,11084.1,12207.13,11137.95,11454.74,10960.96,11223.47,11139.44,11471.42,11116.02,10825.12,10628.59,11508.54,11266.97,11953.92,10497.83,9955.51,10354.65,11023.92,10052.28,9995.83,11667.63,11807.03,11093.94,10846.55,11248.44,10446.73,11034.1,11737.78,11260.94,11863.72,11131.07,11130.74,11440.03,11985.84,11831.71,11963.57,10967.69,11546.05,11281.01,11702.49,10756.1,11687.97,11453.17,10923.67,10989.34,10937.79,10693.14,10796.59,10223.28,10490.9,10722.97,10774.12,10295.22,10199.72,10575.51,11473.24,10978.44,10493.77,10187.84,11057.02,10496.29,10339.15,10463.49305,11236.92964,12602.51012,14891.65111,12643.15247,14465.72954,15583.39647,19776.90949,11952.90564,10463.97561,8556.015068,9020.138047,7467.486948
,36,14,3614XXRP,2681.18,2818.56,2624.21,2944.38,3043.69,2902.34,2640.33,2664.73,2322.95,2215.87,2479.64,2390.87,2137.39,3122.02,2375.82,2591.03,2195.53,2564.65,2795.62,2849.2,2228.74,2309.6,2442.73,2749.56,2211.17,2208.85,2279.31,2145.95,2299.48,1827.87,1671.9,1683.66,1631.04,2556.91,1881.1,2296.81,1770.11,1853.49,1803.47,1306.77,2343.09,2408.77,3809.06,1973.33,1652.11,2120.1,3981.46,2570.53,1779.52,1888.96,1919.25,1956.55,2562.98,2104.44,2053.72,1958.62,2380.78,1782.6,2136.65,1919.28,1672.81,1983.75,1732.96,1716.31,1522.91,1780.24,1661.16,1513.85,1392.93,1930.13,1491.85,1605.21,1537.4,1449.15,951.51,1356.21,1546.68,1382.55,1263.98,1501.21,1254.65,1241.21,1336.01,1150.57,1157.44,1317.4,1270.35,1003.75,1575.41,1375.79,1222.3,1187,1384.71,1518.63,2852.98,1393.02,1551.13,1444.61,2158.02,1943.23,1436.02,1113.3,1303.24,1419.92,1166.37,1441.11,1908.86,1506.65,1745.47,1725.55,1593.16,1626.62,1400.4,1315.42,1480.11,1574.82,1420.82,1446.85,1063.78,1376.32,1165.78,1207.87,1158.61,1275.21,1270.89,1216.17,1327.08,1219,1273.43,1157.3,1162.45,1274.65,1176.22,1140.41,1313.85,814.49,1782.96,1460.5,1184.95,1375.96,1555.26,1247.11,1353.79,1364.672737,1478.03585,1679.31858,2000.893603,1727.23562,2000.243703,2187.001325,2810.400612,1714.704007,1522.053927,1251.672844,1326.733301,1117.029639
,36,16,3616XXRP,325,645.55,704.54,630.44,721.85,701.04,814.36,538.11,805.49,1295.1,715.69,644.4,901.26,798.14,1323.24,772.73,936.65,1223.9,717.33,649.13,1066.47,946.54,1245.15,869.84,706.02,926.35,682.84,715.3,738.82,606.02,529.84,1134.99,893.07,811.88,862.66,918.92,809.82,817.76,647.28,528.54,461.29,566,918.56,320.77,921.76,545.24,1011.82,846.95,453.38,520.3,526.59,537.49,597.67,525.13,601.31,596.76,640.94,701.21,647.65,612.62,402.51,542.91,777.69,748.77,1028.9,508.25,633.59,532.62,572.39,739.87,688.52,705.22,651.14,564.71,1078.38,449.16,478.63,390.25,497.61,471.39,383.95,348.18,497.25,681.53,399.7,426.17,417.86,657.06,450.2,506.07,332.98,410.63,377.86,446.65,684.64,229.5,430.52,517.22,472.98,507.35,611,469.91,597.04,442.26,364.44,454.76,468.75,552.87,471.09,508.73,321.27,526.5,512.1,703.33,1158.62,531.03,702.44,308.57,477.57,938.35,583.09,933.4,499.96,603.11,674.58,489.36,682.81,340.18,492.82,469.84,317.77,360.04,357.75,451.66,455.78,451.42,409.93,347.73,497.56,503.28,695.93,479.45,564.5,464.6637368,508.3922087,597.7888496,718.6049569,649.1380153,747.0700485,830.7258655,1093.587569,666.2808018,588.1564324,482.1425642,518.5695946,438.9680143
,36,17,3617XXRP,939.14,783.91,695.12,741.63,752.55,664.48,555.01,644.83,603.67,681.69,630.18,669.54,648.88,645.81,728.77,613.9,622.39,640.17,540.89,681.77,600.3,605.96,547.66,513.12,517.73,547.47,736.6,684.75,645.17,416.32,690.55,636.95,542.96,442.44,497.88,455.66,419.61,366.39,548.67,956.92,702.6,608.65,712.75,738.37,1035.86,1437.05,785.18,849.15,526.9,532.31,422.38,487.93,767.17,1255.61,691.8,666.59,548.23,531.82,561.85,482.2,540.25,553.78,475.82,557.06,516.51,500.82,516.5,463.91,427.98,442.45,490.16,571.89,409.91,431.42,391.44,373.77,434.39,441.01,326.37,395.53,336.45,413.64,377.94,376.18,382.68,347.29,353.92,363.1,315.12,379.58,450.13,709.21,373.25,370.59,347.17,320.69,436.55,872.46,490.62,386.76,368.6,326.38,330.4,283.02,330.1,308.2,310.95,299.09,314.71,315.75,284.76,256.79,297.51,336.49,231.29,324.49,244.98,288.38,340.78,268.72,258.79,277.99,255.7,184.25,235.99,218.29,211.78,257.03,174.6,261.16,182.68,225.4,188.43,201.38,232.24,210.85,220.28,251.42,226.52,211.41,230.74,253.43,209.55,228.8692632,242.5712639,275.2655659,326.682777,277.6360801,325.4775324,346.7400336,453.726953,273.6528338,242.3703579,197.065378,207.9085016,174.6247565
,36,18,3618XXRP,0,,,,22,25.76,112.28,163.54,338.8,102.46,,,,,0.02,,,,,,,,,,,,,,,,,,54.4,133.77,214.31,248.48,353.96,355.1,461.71,285.01,53.04,35,65.98,99.44,216.46,476.5,469,460.68,106.49,205.69,199.3,224.34,164.92,935.72,1006.77,29.1,1.75,99.58,282.67,322.42,251.19,229.66,331.43,939.71,204.44,81.09,0.9,0.1,,0.1,,,,4.48,,,,,,,,,,,,,,,94,73,55,46.73,1,16.76,135.87,124.91,247.64,669.44,476.04,206.73,97.71,207.06,229.53,271.78,268,708.84,2441.72,316.44,206.75,293.67,348.36,431.18,570.58,2197.58,1418.92,35.95,14.15,9.15,2.17,0.1,0.1,3.8,,,,1,,,0.97,,,,,,,18.84,90.29,113.39,100.23,159.22,296.98,329.22,557.69,557.69,637.6079472,817.4381482,1101.871961,1051.232445,1315.107708,1520.482464,2086.466803,1336.093091,1266.012613,1106.135341,1239.363651,1073.3052
,36,20,3620XXRP,0,,2.5,86.75,291.75,193.75,127.75,77,108.25,76.12,48.75,85.25,82.38,48.25,88.75,85.5,52.75,129.25,78.25,72.25,123,107.25,98,215.25,152.75,103,136,147.5,147.75,99,63.25,64.5,47.75,46,54.75,64,52.63,78.28,42.4,59.88,29.88,25.88,36,21,24,39.76,33,43,102.88,84,87,103,224.88,69,99,55.88,151,126.76,115,189.88,153.88,123.64,159.28,95.88,47.26,50,42.97,75.05,45.76,22.97,46.04,33.44,20.5,87.94,108.41,123.07,75.43,79.24,125.08,115.82,57.04,88.97,57.75,59.05,25.5,62.69,9.41,24.5,12,16,12,21.94,12,16,12,16,32,36,40,4,28,60,48,4,48,32,24,60,56,20,32,44,40,48,48,52,24,36,20,28,15.63,35.94,17.88,8,56,76,62.04,44,29.96,40,24,36,28,36,52,16,28,36,20,16,28,12.5,32,19.18557895,14.12857284,13.68958524,17.33744168,15.18068491,16.24835058,14.36384094,16.26908852,6.810684625,4.392591609,1.67918192,0.47226424,0.807624165
,36,21,3621XXRP,292.15,289.21,309.91,326.39,290.76,312,356.69,263.95,327.06,301.03,303.69,294.85,356.21,427.82,251.08,300.37,389.34,256.87,236.12,290.09,229.37,262.4,344.95,251.68,321.75,248.05,307.6,404.84,306.33,235.17,326.75,335,346.78,292.9,364.83,255.64,276.22,244.07,239.4,205.68,179.73,195.81,285.91,226.35,198.33,218.28,287.63,274.45,270.94,290.28,224.79,223.32,250.55,206.89,262.42,190.72,361.31,249.49,229.42,317.85,330.91,283.81,246.25,226.1,272.42,256.87,258.49,230.93,159.64,188.27,236.22,196.87,198.4,231.32,283,250.43,244.92,262.77,229.63,215.03,234.14,214.96,241.86,245.2,234.15,244.22,298.23,273.64,179.96,185.85,210.21,200.71,239.28,215.24,349.36,137.86,164.62,157.74,177.27,206.15,212.52,207.05,174.39,227.06,188.65,174.18,171.66,193.33,205.53,181.47,253,193.16,225.26,171.9,177.97,212.24,164.27,184.67,221.31,161.38,190.56,178.93,224.09,150.33,190.98,188.35,173.59,254.89,243.47,171.93,183.9,179.64,208.52,219.2,163.42,231.83,204.58,152.93,203.16,213.34,163.64,154.06,131.2,174.9478947,179.346079,195.7555346,223.4643141,180.1487376,206.6872998,223.5761325,274.0002279,160.0337872,133.9885089,106.6955769,111.4783059,87.76030326
,36,22,3622XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.52,25.76,115.92,169.62,30.28,18.89,,,,12.88,,,,12.88,,,,,,,,,-74.88,,,,,5.97,,,,,,,,,-419.28,-54.97,,118.14,139.62,151.22,166.74,79.4,131.01,63.52,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,23,3623XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,16,,,,,,,,6,,,,,,,,,,,,,,,,,,,,7,,7,,,11.77,,,,,,,,,,,,,,,,,,7.96,,,8.77,,36.27,,8.77,,,,,,,,,,,,,,,9.96,,,,,,,16.8,23.52,26.88,16.8,6.72,,6.72,,-23.92,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,24,3624XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,14,,,,,,,,28,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.97,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,25,3625XXRP,0,,,6.5,,,3.25,18,9.75,56.5,96,128.75,82.5,93.25,63.25,66.5,121.75,118.25,112,74.25,30,9.25,23.5,47.75,18.75,20.5,41.25,26,11.25,8.5,2,6.25,29,32,17.5,29.5,31,21.25,3.25,3.25,4.25,6.25,21.25,3.25,35.5,9.75,33,,5.75,7.05,12.05,14.55,5.25,16.3,3.25,12.5,8.5,10.75,3.25,16.5,7.8,5.25,7.05,30.75,12.54,36.5,41,7.5,5.25,9.75,2,3.25,8.5,3.25,5.25,15.25,3.25,5.25,9.75,2,10.5,,,31.75,15.72,,4,4,4.96,,12.88,11.92,,4,8,4.96,2,5.92,7.92,2.96,4.96,,,2.96,5.92,2,,5.92,,10,,,2.96,2.96,,,2.96,,2.96,8.88,4,4,8,,,19.96,,,,17.96,,8.98,2,,22,,,12,2.96,,,8.98,2.96,2.96,3.1672,3.552,4.19136,3.552,4.063488,4.370736,3.052373332,2.696592593,2.209120922,1.66589615,1.604138455,1.199596105
,36,26,3626XXRP,108.78,221.58,228.38,246.4,255.2,249.14,219.52,122.76,261.78,136.76,165.22,135.6,182.52,155.7,240.26,138.76,169.14,344.02,186.26,124.2,199.02,166.46,223.64,234.52,163.32,226.96,151.46,148.38,130.2,172.02,136.08,133.76,275.26,175.64,164.14,199.5,242.5,140.88,240,139.5,246.5,146,105.75,246.75,236.25,144.75,106.5,46.5,100.25,118.25,109,71,50.75,92,106.75,92,68.5,136,80.75,73,76.75,74.5,64.75,93.25,28.75,47.75,30.75,96.52,141.41,126.78,189.73,156.09,211.9,125.46,238.76,140.21,218.69,129.87,220.06,130.62,141.39,196.54,115.77,159.69,146.98,154.58,176.56,142.5,232.32,281.76,239.69,209.88,253.65,1803.4,178.27,79.35,222.76,35.8,238.56,136.12,141.13,148.93,190.88,167.4,263.11,202.69,212.34,161.29,143.57,233.06,160.65,185.25,214.63,261.07,230.66,237.64,165.29,249.33,257.6,124.68,172.41,197.53,94.07,209.38,389.34,303.49,104.29,253.96,124.87,218.77,183.76,114.17,249.72,139.81,134.4,194.99,148.19,223.82,191.82,166.57,163.5,93.11,182.35,133.3064737,133.0703022,162.808028,203.1775295,158.9372977,186.5800073,187.5879662,239.1380353,141.9874803,114.1534404,95.97048549,95.86211054,73.93274016
,36,29,3629XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,31,3631XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,6.92,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,9,9,72,126,36,18,,,27,9,18,,,,,,,,,,,,9,,36,57,81,30,21,,,,56,30,10,,,,,10,,,,,10,,15,25.5,154.5,464.5,126.5,84,62.5,40,144.5,258.5,155,104,175.5,198,94.5,161.5,68,98.5,15,49.88888889,102.8426433,93.20821052,78.55855819,51.55091568,89.77176548,88.34964404,92.58397901,39.15118166,14.09108428,1.65453316,2.404584035,0
,36,32,3632XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,92,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,25,10,,25,20,9,,5,,5,,3.75,3.75,4,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,33,3633XXRP,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,,,,,-11.97,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,34,3634XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,38,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,36,3636XXRP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,38,3638XXRP,16633.09,19268.17,15733.48,19829.75,21688.27,19238.77,18283.18,19500.9,16058.11,16694.82,18752.68,16829.35,18124.97,21805.16,15982.04,18373.55,16154.42,21849.7,14808.24,19476.34,13868.76,14923.74,19584.07,14258.67,17100.48,17298.42,18036.97,16099.43,16585.39,19408.09,15438.3,15882.3,19726.89,17158.68,17809.12,19632.69,18903.83,17418.38,14820.87,20867.04,17507.66,16215.74,13588.8,20104.8,20521.17,13594.66,17631.6,15341.58,22130.61,18367.69,14531.93,18594.26,23867.89,22572.38,18767.2,18951.63,20507.89,21585.93,16983.17,19845.23,20722.68,22670.67,15300.24,17131.12,17912.04,27842.48,14791.49,20426.69,15774.48,15768.68,18328.97,18253.73,15203.1,17353.15,14987.85,19072.67,15457.52,16970.96,20829.6,15132.35,16820.67,12201.33,22416.18,16610.81,15829.82,14728.87,19262.6,21892.69,14086.69,22855.26,15883.38,22991.3,17861.16,18213.57,15518.18,17582.8,17951.21,23118.26,17459,17131.7,19517.33,16680.65,23270.34,18287.54,22948.45,23130.85,17810.42,18755.5,19809.68,17276.11,17220.01,22936.93,21444.11,16363.24,16237.13,25003.99,19026.8,14952.78,20045.23,14407.3,16371.86,16075.14,19135.44,17355.8,15311.18,17392.14,17967.68,12989.45,20130.38,17524.38,22756.41,16290.69,17230.96,18572.26,21043.58,16691.28,17342.41,23023.91,18160.68,16653.89,16826.52,18848.57,18005.46,18904.62963,20339.74413,22647.9341,26752.27487,22751.5078,25326.29805,27417.63793,34689.6035,21508.75327,18674.27312,15158.53526,16032.04437,13547.84782
,36,40,3640XXRP,12108.45,11745.52,12080.58,11594.1,11814.63,11618.46,11334.17,10826.25,10914.76,9875.19,11807.84,10865.28,10829.97,11003.74,10792.26,10078.53,10201.16,9528.64,10329.18,10607.34,10242.16,9207.36,9236.46,11184.45,10324.74,9988.46,11237.14,10597.05,10091.27,9691.78,11140.8,9807.17,11234.52,10477.16,12034.97,12573.62,11715.77,12024.47,10694.86,10186.02,12052.33,11021.9,10430.35,10190.08,11284.96,11186.67,10305.34,10070.08,10902.64,11730.9,12297.41,11881.11,13605.53,12768.68,13458.37,12444.89,12770.48,12268.05,11674.51,12156.61,11920.56,11196.43,10828.66,10625.51,10068.14,10053.43,10528.37,9890.04,9653.51,9821.38,9788.15,9828.02,9802.59,9094.42,8463.9,10236.51,9352.18,9085.07,9408.46,8863.54,8847.07,9709.58,9330.28,9679.42,9759.49,9181.4,10243.17,10163.89,10118.05,10592.44,9949.91,9738.04,10312.76,10006.11,9652.46,9408.65,9723.67,11527.35,10206.45,8979.85,9447.89,11531.17,10656.17,10569.85,10323.81,12297.04,10697.08,12053.32,11620.64,10881.29,10997.76,12094.36,10231.15,10690.77,10774.55,10616.95,10741.76,11497.87,9754.58,10171.47,10883.69,9176.88,10579.9,10207.64,10323,9980.75,9177.11,8750.23,9577.02,8444.83,9414.44,9291.47,9285.32,9168.92,8910.82,9539.27,10365.62,10158.37,10254.97,10541.33,11387.37,10373.71,10216.27,10356.23211,11261.37617,12885.31698,15506.17344,13321.42744,15381.34533,16813.7158,21542.22819,13211.7335,11692.56229,9645.756677,10281.92247,8585.372226
,36,41,3641XXRP,0,,,,,,,,,,,,,,,,,,100,140,150,30,45,55,,,70,13,,,,51,8,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,36,42,3642XXRP,0,,,,,,,,,,,,,30.9,59.46,57.39,79.75,64.19,74.77,42.84,99.03,67.56,37.87,79.67,87.9,110.54,85.05,62.09,81.79,69.48,81.91,93.05,71,77.89,83.16,115.64,73.56,79.04,67.03,87.72,73.7,92.09,83.75,58.44,76.34,131.53,106.44,38.34,55.87,90.85,114.99,202.24,120.6,161.55,142.85,111.79,129.36,116.91,103.8,107.47,200.66,130.19,96.77,77.2,111.14,101.71,52.68,116.42,89.42,104.94,120.72,73.64,117.23,88.79,108.84,75.58,58.07,118.46,117.55,71.7,87,78.27,107.14,69.09,91.98,96.55,69.73,82.37,114.57,141.52,108.93,100.03,108.99,84.24,138.98,73.39,60.55,124.71,50.57,102.45,68.57,106.04,51.31,70.88,52.22,127.77,59.67,66.48,80.17,67.17,117.97,134.87,110.66,117.14,109.11,72.57,81.28,126.35,36.33,74.97,125.76,60.53,83.86,91,97.95,139.87,66.8,60.83,138.33,60,104.46,105.62,86.31,79.26,85.83,70.63,113.08,92.5,115.6,89.06,136.88,88.72,149.64,110.6798421,120.0646662,137.448147,172.7025032,147.376992,167.8533653,191.387697,243.872496,152.3636717,138.0202656,115.1130149,123.4031227,104.1997394
,36,44,3644XXRP,0,,,,,,6,,,,,7.44,,,,,,,,18,,,,,18,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,11.5,,2.58,,,,,0.5,,,,,,,,,,,,,,-19.42,,19.97,,-4.77,3.77,,,,,,,-5,,,2.28,2.28,2.4396,2.736,3.22848,2.736,3.129984,3.366648,4.290048,2.5992,2.276352,1.86048,1.96992,1.6416
